record_type,schema_version,event_seq,channel_id,edge,timestamp_ticks,capture_domain,flags
EVT,1,1053,0,F,240064048,rp2040_timer0,16
EVT,1,1054,0,R,244064048,rp2040_timer0,16
EVT,1,1055,0,F,248064048,rp2040_timer0,16
EVT,1,1056,0,R,252066752,rp2040_timer0,16
EVT,1,1057,0,F,256064048,rp2040_timer0,16
EVT,1,1058,0,R,260064048,rp2040_timer0,16
EVT,1,1059,0,F,264064064,rp2040_timer0,16
EVT,1,1060,0,R,268066736,rp2040_timer0,16
EVT,1,1061,0,F,272064048,rp2040_timer0,16
EVT,1,1062,0,R,276064048,rp2040_timer0,16
EVT,1,1063,0,F,280064064,rp2040_timer0,16
EVT,1,1064,0,R,284066288,rp2040_timer0,16
EVT,1,1065,0,F,288064064,rp2040_timer0,16
EVT,1,1066,0,R,292064064,rp2040_timer0,16
EVT,1,1067,0,F,296064064,rp2040_timer0,16
EVT,1,1068,0,R,300067840,rp2040_timer0,16
EVT,1,1069,0,F,304064048,rp2040_timer0,16
EVT,1,1070,0,R,308064032,rp2040_timer0,16
EVT,1,1071,0,F,312064048,rp2040_timer0,16
EVT,1,1072,0,R,316066608,rp2040_timer0,16
EVT,1,1073,0,F,320064080,rp2040_timer0,16
EVT,1,1074,0,R,324064048,rp2040_timer0,16
EVT,1,1075,0,F,328064064,rp2040_timer0,16
EVT,1,1076,0,R,332068096,rp2040_timer0,16
