record_type,schema_version,count_seq,channel_id,gate_open_ticks,gate_close_ticks,gate_domain,counted_edges,source_edge,source_domain,flags
CNT,1,130,2,2092108928,2092124960,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,131,2,2108109392,2108125408,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,132,2,2124108992,2124125056,rp2040_timer0,16064,R,h0_tcxo_16mhz,16
CNT,1,133,2,2140110144,2140126176,rp2040_timer0,16032,R,h0_tcxo_16mhz,16
CNT,1,134,2,2156111168,2156127184,rp2040_timer0,16017,R,h0_tcxo_16mhz,16
CNT,1,135,2,2172109920,2172125936,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,136,2,2188110864,2188126880,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,137,2,2204109840,2204125856,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,138,2,2220110752,2220126768,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,139,2,2236109296,2236125312,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,140,2,2252110400,2252126416,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,141,2,2268109296,2268125312,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
CNT,1,142,2,2284110800,2284126816,rp2040_timer0,16016,R,h0_tcxo_16mhz,16
