record_type,schema_version,status_seq,timestamp_ticks,status_domain,component,status_key,status_value,severity,flags
STS,1,365,1212116896,rp2040_timer0,system,uptime_seconds,75,INFO,0
STS,1,366,1212120992,rp2040_timer0,capture,event_count,70,INFO,0
STS,1,367,1212125120,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,368,1212128960,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,369,1228117008,rp2040_timer0,system,uptime_seconds,76,INFO,0
STS,1,370,1228120896,rp2040_timer0,capture,event_count,71,INFO,0
STS,1,371,1228124752,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,372,1228128224,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,373,1244117120,rp2040_timer0,system,uptime_seconds,77,INFO,0
STS,1,374,1244120960,rp2040_timer0,capture,event_count,72,INFO,0
STS,1,375,1244125200,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,376,1244129264,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,377,1260117184,rp2040_timer0,system,uptime_seconds,78,INFO,0
STS,1,378,1260121056,rp2040_timer0,capture,event_count,73,INFO,0
STS,1,379,1260125264,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,380,1260129312,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,381,1276117072,rp2040_timer0,system,uptime_seconds,79,INFO,0
STS,1,382,1276120896,rp2040_timer0,capture,event_count,74,INFO,0
STS,1,383,1276125104,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,384,1276129120,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,385,1292117088,rp2040_timer0,system,uptime_seconds,80,INFO,0
STS,1,386,1292120992,rp2040_timer0,capture,event_count,75,INFO,0
STS,1,387,1292125072,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,388,1292129152,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,389,1308116960,rp2040_timer0,system,uptime_seconds,81,INFO,0
STS,1,390,1308120688,rp2040_timer0,capture,event_count,76,INFO,0
STS,1,391,1308124624,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,392,1308128640,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,393,1324116880,rp2040_timer0,system,uptime_seconds,82,INFO,0
STS,1,394,1324120512,rp2040_timer0,capture,event_count,77,INFO,0
STS,1,395,1324124576,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,396,1324128480,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,397,1340117264,rp2040_timer0,system,uptime_seconds,83,INFO,0
STS,1,398,1340121152,rp2040_timer0,capture,event_count,78,INFO,0
STS,1,399,1340124720,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,400,1340128304,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,401,1356117184,rp2040_timer0,system,uptime_seconds,84,INFO,0
STS,1,402,1356121168,rp2040_timer0,capture,event_count,79,INFO,0
STS,1,403,1356125232,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,404,1356128624,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,405,1372117024,rp2040_timer0,system,uptime_seconds,85,INFO,0
STS,1,406,1372120784,rp2040_timer0,capture,event_count,80,INFO,0
STS,1,407,1372125008,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,408,1372128800,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,409,1388117152,rp2040_timer0,system,uptime_seconds,86,INFO,0
STS,1,410,1388120816,rp2040_timer0,capture,event_count,81,INFO,0
STS,1,411,1388124816,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,412,1388128688,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,413,1404116960,rp2040_timer0,system,uptime_seconds,87,INFO,0
STS,1,414,1404120688,rp2040_timer0,capture,event_count,82,INFO,0
STS,1,415,1404124720,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,416,1404128768,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,417,1420117024,rp2040_timer0,system,uptime_seconds,88,INFO,0
STS,1,418,1420120608,rp2040_timer0,capture,event_count,83,INFO,0
STS,1,419,1420124608,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,420,1420128672,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,421,1436117008,rp2040_timer0,system,uptime_seconds,89,INFO,0
STS,1,422,1436120864,rp2040_timer0,capture,event_count,84,INFO,0
STS,1,423,1436125408,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,424,1436129328,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,425,1452117040,rp2040_timer0,system,uptime_seconds,90,INFO,0
STS,1,426,1452120736,rp2040_timer0,capture,event_count,85,INFO,0
STS,1,427,1452124176,rp2040_timer0,capture,dropped_count,0,INFO,0
STS,1,428,1452127664,rp2040_timer0,capture,error_flags,0,INFO,0
STS,1,429,1468117024,rp2040_timer0,system,uptime_seconds,91,INFO,0
STS,1,430,1468120368,rp2040_timer0,capture,event_count,86,INFO,0
